date,lat,lon,english_name,fl,wt
2024-11-15,-8.53,41.1,YFT,32,138
2024-11-15,-8.58,40.55,YFT,36,139
2024-11-15,-8.53,41.1,YFT,31,136
2024-11-15,-8.58,40.55,YFT,45,149
2024-11-15,-8.53,41.1,YFT,38,141
2024-12-15,-8.58,40.55,YFT,31,132
2024-12-15,-8.58,40.55,BET,33,125
2024-12-15,-7.11,42.56,YFT,43,146
2024-12-15,-7.11,42.56,BET,9,65
2024-12-15,-7.33,42.45,YFT,20,119
2024-12-15,-7.33,42.45,BET,9,65
2024-12-15,-8.12,42.21,YFT,22,120
2024-12-15,-8.27,42.07,YFT,21,120
2024-12-15,-7.11,42.56,YFT,34,131
2024-12-15,-7.33,42.45,YFT,21,128
2024-12-15,-8.12,42.21,YFT,47,141
2024-12-15,-8.27,42.07,YFT,20,118
2024-12-15,NA,NA,YFT,28,125
2025-01-15,-6.27,42.42,YFT,28,121
2025-01-15,-6.27,42.42,BET,24,104
2025-01-15,-6.3,42.4,YFT,44,137
2025-01-15,-6.3,42.4,BET,24,104
2025-01-15,-6.28,42.36,YFT,47,141
2025-01-15,-6.28,42.36,BET,24,104
2025-01-15,-5.52,42.28,YFT,30,123
2025-01-15,-5.52,42.28,BET,21,101
2025-01-15,-6.27,42.42,YFT,20,102
2025-01-15,-6.27,42.42,BET,22,128
2025-01-15,-6.3,42.4,YFT,37,130
2025-01-15,-6.3,42.4,BET,21,126
2025-01-15,-6.28,42.36,YFT,22,120
2025-01-15,-6.28,42.36,BET,22,128
2025-01-15,-5.52,42.28,YFT,65,162
2025-01-15,-5.52,42.28,BET,24,132
2025-01-15,-6.27,42.42,YFT,29,127
2025-01-15,-6.3,42.4,YFT,50,154
2025-01-15,-6.28,42.36,YFT,44,137
2025-01-15,-5.52,42.28,YFT,28,126
2025-01-15,-6.27,42.42,YFT,39,142
2025-01-15,-6.3,42.4,YFT,40,144
2025-01-15,-6.28,42.36,YFT,23,121
2024-11-15,-5.52,42.28,YFT,29,123
2024-11-15,-7,41.11,YFT,33,130
2024-11-15,-7.2,41.3,YFT,38,134
2024-11-15,-7.55,41.45,YFT,43,140
2024-11-15,-8.03,41.45,YFT,59,155
2024-11-15,-6.56,41.41,YFT,26,121
2024-11-15,-7,41.11,YFT,29,124
2024-11-15,-7.2,41.3,YFT,37,132
2024-11-15,-7.55,41.45,YFT,39,135
2024-11-15,-8.03,41.45,YFT,49,144
2024-12-15,-6.56,41.41,YFT,23,112
2024-12-15,-6.56,41.41,BET,37,126
2024-12-15,-7,41.11,YFT,28,122
2024-12-15,-7,41.11,BET,40,130
2024-12-15,-7.2,41.3,YFT,35,130
2024-12-15,-7.2,41.3,BET,42,131
2024-12-15,-7.55,41.45,YFT,39,133
2024-12-15,-7.55,41.45,BET,44,134
2024-12-15,-8.03,41.45,YFT,44,139
2024-12-15,-8.03,41.45,BET,58,147
2024-12-15,-6.56,41.41,YFT,17,96
2024-12-15,-6.56,41.41,BET,32,121
2024-12-15,-7,41.11,YFT,20,100
2024-12-15,-7,41.11,BET,40,130
2024-12-15,-7.2,41.3,YFT,20,103
2024-12-15,-7.2,41.3,BET,41,131
2024-12-15,-7.55,41.45,YFT,22,106
2024-12-15,-7.55,41.45,BET,49,138
2024-12-15,-8.03,41.45,YFT,26,119
2024-12-15,-6.56,41.41,YFT,21,104
2024-12-15,-7,41.11,YFT,24,110
2024-12-15,-7.2,41.3,YFT,29,122
2024-12-15,-7.55,41.45,YFT,31,126
2024-12-15,-8.03,41.45,YFT,38,131
2024-12-15,-6.3,43.13,YFT,22,106
2024-12-15,-6.52,43.11,YFT,24,110
2024-12-15,-6.44,43.05,YFT,28,121
2024-12-15,-7.2,42.48,YFT,33,127
2024-12-15,-7.55,42.3,YFT,35,130
2025-01-15,-6.3,43.13,YFT,23,107
2025-01-15,-6.52,43.11,YFT,26,117
2025-01-15,-6.44,43.05,YFT,29,121
2025-01-15,-7.2,42.48,YFT,33,127
2025-01-15,-7.55,42.3,YFT,43,136
2025-01-15,-6.3,43.13,YFT,22,105
2025-01-15,-6.52,43.11,YFT,30,124
2025-01-15,-6.44,43.05,YFT,31,125
2025-01-15,-7.2,42.48,YFT,39,132
2025-01-15,-7.55,42.3,YFT,46,140
2024-11-15,-8.1,40.54,YFT,30,125
2024-11-15,-8.1,40.54,BET,21,115
2024-11-15,-8.09,41.07,YFT,33,127
2024-11-15,-8.09,41.07,BET,20,113
2024-11-15,-8.1,40.58,YFT,30,125
2024-11-15,-8.1,40.58,BET,22,113
2024-11-15,-8.1,41.07,YFT,44,138
2024-11-15,-8.09,40.54,YFT,61,155
2024-12-15,-7.55,40.28,YFT,25,121
2024-12-15,-7.55,40.28,BET,25,113
2024-12-15,-8.14,40.45,YFT,64,153
2024-12-15,-8.14,40.45,BET,33,127
2024-12-15,-7.5,41.05,YFT,35,130
2024-12-15,-7.5,41.05,BET,40,130
2024-12-15,-7.5,41.05,YFT,45,139
2024-12-15,-7.5,41.05,BET,22,123
2024-12-15,-8.06,40.57,YFT,39,132
2024-12-15,-8.06,40.57,BET,22,123
2024-12-15,-7.56,41.09,YFT,37,132
2024-12-15,-7.56,41.09,BET,20,121
2024-12-15,-7.5,41.05,YFT,26,123
2024-12-15,-7.5,41.05,BET,20,121
2024-12-15,-7.5,41.05,YFT,30,125
2024-12-15,-7.5,41.05,BET,21,122
2024-12-15,-8.06,40.57,YFT,27,121
2024-12-15,-7.56,41.09,YFT,30,125
2024-12-15,-7.5,41.05,YFT,40,138
2024-12-15,-7.5,41.05,YFT,11,72
2025-01-15,-8.06,40.57,YFT,27,120
2025-01-15,-8.06,40.57,BET,21,100
2025-01-15,-7.56,41.09,YFT,47,142
2025-01-15,-7.56,41.09,BET,14,80
2025-01-15,-7.5,41.05,YFT,55,149
2025-01-15,-7.5,41.05,BET,80,172
2025-01-15,-7.1,41,YFT,70,165
2025-01-15,-7.1,41,BET,25,113
2025-01-15,-6.44,41.3,YFT,35,130
2025-01-15,-6.44,41.3,BET,33,130
2025-01-15,-6.35,42.37,YFT,50,147
2025-01-15,-6.35,42.37,BET,28,125
2025-01-15,-8.06,40.57,YFT,30,125
2025-01-15,-8.06,40.57,BET,22,118
2025-01-15,-7.56,41.09,YFT,46,141
2025-01-15,-7.56,41.09,BET,68,165
2025-01-15,-7.5,41.05,YFT,27,132
2025-01-15,-7.5,41.05,BET,25,115
2025-01-15,-7.1,41,YFT,26,115
2025-01-15,-7.1,41,BET,38,136
2025-01-15,-6.44,41.3,YFT,20,100
2025-01-15,-6.44,41.3,BET,44,145
2025-01-15,-6.35,42.37,YFT,20,102
2025-01-15,-8.06,40.57,YFT,13,90
2025-01-15,-7.56,41.09,YFT,32,129
2025-01-15,-7.5,41.05,YFT,31,129
2025-01-15,-7.1,41,YFT,55,152
2025-01-15,-6.44,41.3,YFT,25,121
2025-01-15,-6.35,42.37,YFT,33,130
2024-11-15,-9.4,40.03,YFT,35,132
2024-11-15,-9.4,40.03,BET,19,101
2024-11-15,-9.33,40.07,YFT,37,134
2024-11-15,-9.33,40.07,BET,21,104
2024-11-15,-9.1,40.03,YFT,51,148
2024-11-15,-9.1,40.03,BET,18,101
2024-11-15,-9.15,40.03,YFT,30,122
2024-11-15,-9.15,40.03,BET,40,127
2024-11-15,-9.25,40.05,YFT,45,142
2024-11-15,-9.25,40.05,BET,21,104
2024-11-15,-9.17,40.03,YFT,55,150
2024-11-15,-9.17,40.03,BET,29,105
2024-11-15,-9.26,40.05,YFT,44,137
2024-11-15,-9.26,40.05,BET,18,95
2024-11-15,-9.4,40.03,YFT,49,145
2024-11-15,-9.4,40.03,BET,25,103
2024-11-15,-9.33,40.07,YFT,22,105
2024-11-15,-9.33,40.07,BET,22,100
2024-11-15,-9.1,40.03,YFT,36,132
2024-11-15,-9.15,40.03,YFT,80,175
2024-11-15,-9.15,40.03,BET,31,132
2024-11-15,-9.25,40.05,YFT,57,157
2024-11-15,-9.25,40.05,BET,25,109
2024-11-15,-9.17,40.03,YFT,79,179
2024-11-15,-9.17,40.03,BET,23,107
2024-11-15,-9.26,40.05,YFT,58,155
2024-11-15,-9.26,40.05,BET,30,112
2024-11-15,-9.4,40.03,YFT,81,168
2024-11-15,-9.4,40.03,BET,47,137
2024-11-15,-9.33,40.07,YFT,77,167
2024-11-15,-9.33,40.07,BET,33,120
2024-11-15,-9.1,40.03,YFT,70,165
2024-11-15,-9.1,40.03,BET,30,105
2024-11-15,-9.15,40.03,YFT,87,178
2024-11-15,-9.15,40.03,BET,25,103
2024-11-15,-9.25,40.05,YFT,67,172
2024-11-15,-9.25,40.05,BET,35,120
2024-11-15,-9.17,40.03,YFT,71,165
2024-11-15,-9.17,40.03,BET,26,104
2024-11-15,-9.26,40.05,YFT,85,169
2024-11-15,-9.26,40.05,BET,19,96
2024-11-15,-9.4,40.03,YFT,45,167
2024-11-15,-9.4,40.03,BET,96,170
2024-11-15,-9.33,40.07,YFT,27,119
2024-11-15,-9.33,40.07,BET,20,102
2024-11-15,-9.1,40.03,YFT,32,126
2024-11-15,-9.1,40.03,BET,23,104
2024-11-15,-9.15,40.03,YFT,55,145
2024-11-15,-9.15,40.03,BET,19,98
2024-11-15,-9.25,40.05,YFT,50,151
2024-11-15,-9.25,40.05,BET,25,105
2024-11-15,-9.17,40.03,YFT,67,167
2024-11-15,-9.17,40.03,BET,22,103
2024-11-15,-9.26,40.05,YFT,25,107
2024-11-15,-9.26,40.05,BET,36,121
2024-11-15,-9.4,40.03,YFT,77,167
2024-11-15,-9.4,40.03,BET,21,105
2024-11-15,-9.33,40.07,YFT,62,164
2024-11-15,-9.1,40.03,YFT,37,129
2024-11-15,-9.1,40.03,BET,25,105
2024-11-15,-9.15,40.03,YFT,56,149
2024-11-15,-9.15,40.03,BET,22,107
2024-11-15,-9.25,40.05,YFT,58,155
2024-11-15,-9.25,40.05,BET,24,112
2024-11-15,-9.17,40.03,YFT,77,169
2024-11-15,-9.17,40.03,BET,26,109
2024-11-15,-9.26,40.05,YFT,58,156
2024-11-15,-9.26,40.05,BET,52,143
2024-11-15,-8.5,40,YFT,77,167
2024-11-15,-8.5,40,BET,20,107
2024-11-15,-8.45,40.02,YFT,40,132
2024-11-15,-8.45,40.02,BET,25,105
2024-11-15,-8.25,40.09,YFT,34,127
2024-11-15,-8.25,40.09,BET,26,106
2024-11-15,-8.01,40.12,YFT,56,155
2024-11-15,-7.35,40.16,YFT,63,153
2024-11-15,-7.35,40.16,BET,58,143
2024-11-15,-7.1,40.18,YFT,48,149
2024-11-15,-7.1,40.18,BET,25,105
2024-11-15,-9.06,40.03,YFT,38,136
2024-11-15,-8.5,40,YFT,55,157
2024-11-15,-8.45,40.02,YFT,65,155
2024-11-15,-8.25,40.09,YFT,30,125
2024-11-15,-8.25,40.09,BET,57,143
2024-11-15,-8.01,40.12,YFT,35,130
2024-11-15,-8.01,40.12,BET,40,130
2024-11-15,-7.35,40.16,YFT,40,132
2024-11-15,-7.1,40.18,YFT,42,140
2024-11-15,-9.06,40.03,YFT,53,148
2024-11-15,-8.5,40,YFT,48,142
2024-11-15,-8.5,40,BET,34,120
2024-11-15,-8.45,40.02,YFT,65,147
2024-11-15,-8.45,40.02,BET,25,110
2024-11-15,-8.25,40.09,YFT,55,142
2024-11-15,-8.25,40.09,BET,22,105
2024-11-15,-8.01,40.12,YFT,32,131
2024-11-15,-7.35,40.16,YFT,36,134
2024-11-15,-7.1,40.18,YFT,98,178
2024-11-15,-7.1,40.18,BET,22,106
2024-11-15,-9.06,40.03,YFT,57,157
2024-11-15,-9.06,40.03,BET,20,103
2024-11-15,-8.5,40,YFT,79,164
2024-11-15,-8.45,40.02,YFT,50,148
2024-11-15,-8.25,40.09,YFT,55,147
2024-11-15,-8.01,40.12,YFT,79,170
2024-11-15,-8.01,40.12,BET,22,106
2024-11-15,-7.35,40.16,YFT,96,170
2024-11-15,-7.35,40.16,BET,25,110
2024-11-15,-7.1,40.18,YFT,20,107
2024-11-15,-9.06,40.03,YFT,28,109
2024-11-15,-8.5,40,YFT,45,137
2024-11-15,-8.45,40.02,YFT,73,164
2024-11-15,-8.45,40.02,BET,32,121
2024-11-15,-8.25,40.09,YFT,43,137
2024-11-15,-8.25,40.09,BET,51,142
2024-11-15,-8.01,40.12,YFT,36,115
2024-11-15,-8.01,40.12,BET,52,144
2024-11-15,-7.35,40.16,YFT,56,149
2024-11-15,-7.35,40.16,BET,28,118
2024-11-15,-7.1,40.18,YFT,80,167
2024-11-15,-9.06,40.03,YFT,55,153
2024-11-15,-8.5,40,YFT,40,138
2024-11-15,-8.45,40.02,YFT,51,146
2024-11-15,-8.25,40.09,YFT,27,119
2024-11-15,-8.01,40.12,YFT,43,142
2024-11-15,-7.35,40.16,YFT,31,127
2024-11-15,-7.1,40.18,YFT,69,155
2024-11-15,-9.06,40.03,YFT,53,153
2024-11-15,-8.5,40,YFT,81,172
2024-11-15,-8.45,40.02,YFT,31,133
2024-11-15,-8.25,40.09,YFT,34,124
2024-11-15,-8.25,40.09,BET,50,137
2024-11-15,-8.01,40.12,YFT,48,140
2024-11-15,-8.01,40.12,BET,25,131
2024-11-15,-7.35,40.16,YFT,27,120
2024-11-15,-7.35,40.16,BET,26,115
2024-11-15,-7.1,40.18,YFT,47,144
2024-11-15,-9.06,40.03,YFT,41,138
2024-11-15,-8.5,40,YFT,48,140
2024-11-15,-8.5,40,BET,42,130
2024-11-15,-8.45,40.02,YFT,47,148
2024-11-15,-8.45,40.02,BET,34,120
2024-11-15,-8.25,40.09,YFT,76,163
2024-11-15,-8.25,40.09,BET,36,126
2024-11-15,-8.01,40.12,YFT,30,126
2024-11-15,-8.01,40.12,BET,35,123
2024-11-15,-7.35,40.16,YFT,83,176
2024-11-15,-7.1,40.18,YFT,47,165
2024-11-15,-9.06,40.03,YFT,48,148
2024-11-15,-8.5,40,YFT,77,167
2024-11-15,-8.45,40.02,YFT,30,124
2024-11-15,-8.25,40.09,YFT,48,145
2024-11-15,-8.01,40.12,YFT,47,165
2024-11-15,-7.35,40.16,YFT,48,148
2024-11-15,-7.1,40.18,YFT,77,167
2024-11-15,-9.06,40.03,YFT,48,140
2024-11-15,-8.5,40,YFT,47,148
2024-11-15,-8.45,40.02,YFT,57,153
2024-11-15,-8.45,40.02,BET,45,135
2024-11-15,-8.25,40.09,YFT,76,170
2024-11-15,-8.25,40.09,BET,47,138
2024-11-15,-8.01,40.12,YFT,58,148
2024-11-15,-8.01,40.12,BET,40,130
2024-11-15,-7.35,40.16,YFT,39,135
2024-11-15,-7.35,40.16,BET,38,124
2024-11-15,-7.1,40.18,YFT,34,124
2024-11-15,-9.06,40.03,YFT,84,177
2024-11-15,-9.06,40.03,BET,84,172
2024-11-15,-8.5,40,YFT,46,139
2024-11-15,-8.5,40,BET,48,136
2024-11-15,-8.45,40.02,YFT,66,160
2024-11-15,-8.45,40.02,BET,44,136
2024-11-15,-8.25,40.09,YFT,50,140
2024-11-15,-8.25,40.09,BET,50,141
2024-11-15,-8.01,40.12,YFT,60,153
2024-11-15,-8.01,40.12,BET,49,142
2024-11-15,-7.35,40.16,YFT,57,155
2024-11-15,-7.35,40.16,BET,45,236
2024-11-15,-7.1,40.18,YFT,36,135
2024-11-15,-9.06,40.03,YFT,22,115
2024-11-15,-8.5,40,YFT,42,140
2024-11-15,-8.45,40.02,YFT,48,150
2024-11-15,-8.25,40.09,YFT,49,146
2024-11-15,-8.25,40.09,BET,50,149
2024-11-15,-8.01,40.12,YFT,22,102
2024-11-15,-8.01,40.12,BET,49,142
2024-11-15,-7.35,40.16,YFT,32,127
2024-11-15,-7.35,40.16,BET,63,143
2024-11-15,-7.1,40.18,YFT,58,158
2024-11-15,-7.1,40.18,BET,47,138
2024-11-15,-8.01,40.12,YFT,41,135
2024-11-15,-8.01,40.12,BET,48,140
2024-12-15,-6.08,42.48,YFT,27,108
2024-12-15,-6.08,42.48,BET,50,135
2024-12-15,-5.47,40.44,YFT,68,162
2024-12-15,-5.47,40.44,BET,47,141
2024-12-15,-5.41,41,YFT,24,114
2024-12-15,-5.41,41,BET,32,121
2024-12-15,-5.26,41,YFT,23,113
2024-12-15,-5.26,41,BET,80,160
2024-12-15,-5.13,41,YFT,26,114
2024-12-15,-5.13,41,BET,48,142
2024-12-15,-6.04,40.55,YFT,26,109
2024-12-15,-6.04,40.55,BET,36,122
2024-12-15,-9.45,40.23,YFT,23,104
2024-12-15,-9.54,40.41,YFT,45,142
2024-12-15,-9.48,40.26,YFT,32,123
2024-12-15,-9.47,40.35,YFT,39,128
2024-12-15,-9.58,40.34,YFT,45,145
2024-12-15,-9.58,40.34,BET,27,110
2024-12-15,-9.43,40.3,YFT,40,134
2024-12-15,-9.43,40.3,BET,35,125
2024-12-15,-9.54,40.38,YFT,23,115
2024-12-15,-9.54,40.38,BET,28,110
2024-12-15,-9.5,40.34,YFT,35,140
2024-12-15,-9.27,40.28,YFT,25,105
2024-12-15,-9.51,40.34,YFT,26,107
2024-12-15,-9.51,40.34,BET,43,138
2024-12-15,-9.53,40.36,YFT,36,129
2024-12-15,-9.56,40.43,YFT,30,123
2024-12-15,-9.56,40.41,YFT,50,149
2024-12-15,-9.46,40.25,YFT,28,120
2024-12-15,-9.45,40.28,YFT,60,149
2024-12-15,-9.45,40.28,BET,26,110
2024-12-15,-9.51,40.34,YFT,31,123
2024-12-15,-9.51,40.34,BET,23,105
2024-12-15,-9.45,40.26,YFT,46,140
2024-12-15,-9.45,40.26,BET,40,130
2024-12-15,-9.38,40.21,YFT,45,145
2024-12-15,-9.38,40.21,BET,28,109
2024-12-15,-9.48,40.26,YFT,24,113
2024-12-15,-9.48,40.26,BET,54,154
2024-12-15,-9.47,40.35,YFT,21,107
2024-12-15,-9.47,40.35,BET,59,149
2024-12-15,-9.58,40.34,YFT,50,149
2024-12-15,-9.58,40.34,BET,25,108
2024-12-15,-9.43,40.3,YFT,53,151
2024-12-15,-9.43,40.3,BET,23,103
2024-12-15,-9.54,40.38,YFT,55,152
2024-12-15,-9.54,40.38,BET,25,107
2024-12-15,-9.5,40.34,YFT,32,127
2024-12-15,-9.5,40.34,BET,35,123
2024-12-15,-9.27,40.28,YFT,31,130
2024-12-15,-9.51,40.34,YFT,27,119
2024-12-15,-9.53,40.36,YFT,35,128
2024-12-15,-9.56,40.43,YFT,36,137
2024-12-15,-9.56,40.41,YFT,72,164
2024-12-15,-9.46,40.25,YFT,37,130
2024-12-15,-9.45,40.28,YFT,35,130
2024-12-15,-9.51,40.34,YFT,47,146
2024-12-15,-9.45,40.26,YFT,53,152
2024-12-15,-9.38,40.21,YFT,41,140
2024-12-15,-9.48,40.3,YFT,43,142
2024-12-15,-9.48,40.3,BET,25,108
2024-12-15,-9.38,40.19,YFT,27,122
2024-12-15,-9.38,40.19,BET,27,110
2024-12-15,-9.58,40.42,YFT,78,167
2024-12-15,-9.58,40.42,BET,102,178
2024-12-15,-9.48,40.35,YFT,36,132
2024-12-15,-9.48,40.35,BET,55,145
2024-12-15,-9.38,40.21,YFT,57,155
2024-12-15,-9.38,40.21,BET,25,107
2024-12-15,-9.48,40.3,YFT,47,145
2024-12-15,-9.48,40.3,BET,35,119
2024-12-15,-9.38,40.19,YFT,41,136
2024-12-15,-9.38,40.19,BET,26,113
2024-12-15,-9.58,40.42,YFT,38,131
2024-12-15,-9.58,40.42,BET,75,158
2024-12-15,-9.48,40.35,YFT,54,144
2024-12-15,-9.48,40.35,BET,73,167
2024-12-15,-9.51,40.34,YFT,42,138
2024-12-15,-9.51,40.34,BET,47,136
2024-12-15,-9.45,40.26,YFT,41,138
2024-12-15,-9.45,40.26,BET,47,131
2024-12-15,-9.38,40.21,YFT,66,161
2024-12-15,-9.38,40.21,BET,27,102
2024-12-15,-9.48,40.3,YFT,41,131
2024-12-15,-9.48,40.3,BET,27,110
2024-12-15,-9.38,40.19,YFT,72,168
2024-12-15,-9.38,40.19,BET,60,155
2024-12-15,-9.58,40.42,YFT,50,140
2024-12-15,-9.58,40.42,BET,42,136
2024-12-15,-9.48,40.35,YFT,41,136
2024-12-15,-9.48,40.35,BET,36,122
2024-12-15,-9.51,40.34,YFT,48,148
2024-12-15,-9.51,40.34,BET,61,150
2024-12-15,-9.45,40.26,YFT,52,151
2024-12-15,-9.45,40.26,BET,30,109
2024-12-15,-9.38,40.21,YFT,68,163
2024-12-15,-9.38,40.21,BET,26,105
2024-12-15,-9.48,40.3,YFT,50,150
2024-12-15,-9.48,40.3,BET,83,164
2024-12-15,-9.38,40.19,YFT,38,131
2024-12-15,-9.38,40.19,BET,47,135
2024-12-15,-9.51,40.34,YFT,47,146
2024-12-15,-9.51,40.34,BET,26,104
2024-12-15,-9.53,40.36,YFT,69,162
2024-12-15,-9.53,40.36,BET,73,154
2024-12-15,-9.56,40.43,YFT,15,90
2024-12-15,-9.56,40.43,BET,61,149
2024-12-15,-9.56,40.41,YFT,13,87
2024-12-15,-9.56,40.41,BET,36,124
2024-12-15,-9.46,40.25,YFT,62,155
2024-12-15,-9.46,40.25,BET,66,159
2024-12-15,-9.45,40.28,YFT,75,165
2024-12-15,-9.45,40.28,BET,27,108
2024-12-15,-9.51,40.34,YFT,33,133
2024-12-15,-9.51,40.34,BET,56,150
2024-12-15,-9.45,40.26,YFT,32,129
2024-12-15,-9.45,40.26,BET,113,192
2024-12-15,-9.38,40.21,YFT,42,134
2024-12-15,-9.38,40.21,BET,26,106
2024-12-15,-9.48,40.3,YFT,37,134
2024-12-15,-9.48,40.3,BET,25,109
2024-12-15,-9.38,40.19,YFT,66,163
2024-12-15,-9.38,40.19,BET,70,153
2024-12-15,-9.58,40.42,YFT,51,148
2024-12-15,-9.58,40.42,BET,26,108
2024-12-15,-9.48,40.35,YFT,73,163
2024-12-15,-9.48,40.35,BET,100,181
2024-12-15,-9.38,40.21,YFT,26,115
2024-12-15,-9.38,40.21,BET,46,137
2024-12-15,-9.48,40.3,YFT,81,156
2024-12-15,-9.48,40.3,BET,63,149
2024-12-15,-9.38,40.19,YFT,31,122
2024-12-15,-9.38,40.19,BET,40,129
2024-12-15,-9.58,40.42,YFT,66,162
2024-12-15,-9.58,40.42,BET,43,137
2024-12-15,-9.48,40.35,YFT,37,120
2024-12-15,-9.48,40.35,BET,38,120
2024-12-15,-9.51,40.34,YFT,29,126
2024-12-15,-9.51,40.34,BET,31,109
2024-12-15,-9.45,40.26,YFT,42,140
2024-12-15,-9.45,40.26,BET,42,138
2024-12-15,-9.38,40.21,YFT,43,140
2024-12-15,-9.38,40.21,BET,42,134
2024-12-15,-9.48,40.3,YFT,83,170
2024-12-15,-9.48,40.3,BET,52,143
2024-12-15,-9.38,40.19,YFT,36,119
2024-12-15,-9.38,40.19,BET,29,115
2024-12-15,-9.58,40.42,YFT,31,120
2024-12-15,-9.58,40.42,BET,39,127
2024-12-15,-9.48,40.35,YFT,55,148
2024-12-15,-9.48,40.35,BET,46,134
2024-12-15,-9.51,40.34,YFT,38,138
2024-12-15,-9.51,40.34,BET,36,132
2024-12-15,-9.45,40.26,YFT,70,165
2024-12-15,-9.45,40.26,BET,28,102
2024-12-15,-9.38,40.21,YFT,50,145
2024-12-15,-9.38,40.21,BET,58,147
2024-12-15,-9.48,40.3,YFT,28,115
2024-12-15,-9.48,40.3,BET,25,97
2024-12-15,-9.38,40.19,YFT,55,153
2024-12-15,-9.38,40.19,BET,22,97
2024-12-15,-9.58,40.42,YFT,33,128
2024-12-15,-9.58,40.42,BET,78,168
2024-12-15,-9.48,40.35,YFT,32,132
2024-12-15,-9.48,40.35,BET,41,132
2024-12-15,-9.51,40.34,YFT,63,146
2024-12-15,-9.51,40.34,BET,77,168
2024-12-15,-9.45,40.26,YFT,38,133
2024-12-15,-9.45,40.26,BET,23,102
2024-12-15,-9.38,40.21,YFT,28,109
2024-12-15,-9.38,40.21,BET,97,179
2024-12-15,-9.48,40.3,YFT,76,165
2024-12-15,-9.48,40.3,BET,105,181
2024-12-15,-9.38,40.19,YFT,80,169
2024-12-15,-9.38,40.19,BET,31,125
2024-12-15,-9.58,40.42,YFT,31,122
2024-12-15,-9.58,40.42,BET,28,108
2024-12-15,-9.48,40.35,YFT,80,173
2024-12-15,-9.48,40.35,BET,25,102
2024-12-15,NA,NA,YFT,33,125
2024-12-15,NA,NA,BET,36,126
2024-12-15,-9.51,40.34,YFT,33,130
2024-12-15,-9.51,40.34,BET,60,160
2024-12-15,-9.45,40.26,YFT,38,135
2024-12-15,-9.45,40.26,BET,36,122
2024-12-15,-9.38,40.21,YFT,25,115
2024-12-15,-9.38,40.21,BET,42,132
2024-12-15,-9.48,40.3,YFT,45,142
2024-12-15,-9.48,40.3,BET,48,142
2024-12-15,-9.38,40.19,YFT,45,145
2024-12-15,-9.38,40.19,BET,51,138
2024-12-15,-9.58,40.42,YFT,25,117
