date,lat,lon,english_name,fl,wt
2025-04-15,-6.5,42.5,YFT,26,123
2025-04-15,-8.33,42.09,YFT,65,160
2025-04-15,-8.5,41.3,YFT,19,112
2025-04-15,-9.1,41,YFT,25,121
2025-04-15,-8.4,40.46,YFT,19,112
2024-12-15,-5.1,42.5,YFT,10,96
2024-12-15,-5.1,42.5,BET,90,160
2024-12-15,-5.13,42.53,YFT,10,96
2024-12-15,-5.13,42.53,BET,74,152
2024-12-15,-5.2,42.3,YFT,10,95
2024-12-15,-5.2,42.3,BET,57,136
2024-12-15,-5.15,42.32,YFT,11,96
2024-12-15,-5.15,42.32,BET,75,152
2024-12-15,-5.1,42.5,YFT,10,95
2024-12-15,-5.1,42.5,BET,85,156
2024-12-15,-5.13,42.53,YFT,14,113
2024-12-15,-5.13,42.53,BET,80,165
2024-12-15,-5.2,42.3,YFT,11,96
2024-12-15,-5.2,42.3,BET,73,150
2024-12-15,-5.15,42.32,YFT,10,94
2024-12-15,-5.15,42.32,BET,60,150
2024-12-15,-5.1,42.5,YFT,10,93
2024-12-15,-5.1,42.5,BET,41,132
2024-12-15,-5.13,42.53,YFT,25,126
2024-12-15,-5.13,42.53,BET,50,143
2024-12-15,-5.2,42.3,YFT,50,143
2024-12-15,-5.2,42.3,BET,42,133
2024-12-15,-5.15,42.32,YFT,12,95
2024-12-15,-5.15,42.32,BET,60,153
2024-12-15,-5.1,42.5,YFT,35,133
2024-12-15,-5.1,42.5,BET,45,136
2024-12-15,-5.13,42.53,YFT,32,132
2024-12-15,-5.13,42.53,BET,42,133
2024-12-15,-5.2,42.3,YFT,50,140
2024-12-15,-5.2,42.3,BET,48,141
2024-12-15,-5.15,42.32,YFT,32,127
2024-12-15,-5.15,42.32,BET,43,133
2024-12-15,-5.1,42.5,YFT,45,141
2024-12-15,-5.1,42.5,BET,71,160
2024-12-15,-5.13,42.53,YFT,50,144
2024-12-15,-5.13,42.53,BET,45,135
2024-12-15,-5.2,42.3,YFT,27,122
2024-12-15,-5.2,42.3,BET,63,155
2024-12-15,-5.15,42.32,YFT,30,126
2024-12-15,-5.15,42.32,BET,51,142
2024-12-15,-5.3,42.2,YFT,47,142
2024-12-15,-5.3,42.2,BET,43,135
2024-12-15,-5.2,41.5,YFT,16,112
2024-12-15,-5.2,41.5,BET,83,170
2024-12-15,-5.15,41.15,YFT,21,113
2024-12-15,-5.15,41.15,BET,41,132
2024-12-15,-5.05,40.4,YFT,20,113
2024-12-15,-5.05,40.4,BET,60,151
2024-12-15,-5.3,40.22,YFT,11,107
2024-12-15,-5.3,40.22,BET,90,178
2024-12-15,-5.58,40.15,YFT,50,146
2024-12-15,-5.58,40.15,BET,53,148
2024-12-15,-6.18,40.08,YFT,41,135
2024-12-15,-6.18,40.08,BET,45,140
2024-12-15,-5.3,42.2,YFT,26,120
2024-12-15,-5.3,42.2,BET,28,122
2024-12-15,-5.2,41.5,YFT,50,146
2024-12-15,-5.2,41.5,BET,11,106
2024-12-15,-5.15,41.15,YFT,31,125
2024-12-15,-5.15,41.15,BET,21,116
2024-12-15,-5.05,40.4,YFT,43,138
2024-12-15,-5.05,40.4,BET,63,153
2024-12-15,-5.3,40.22,YFT,27,125
2024-12-15,-5.58,40.15,YFT,40,136
2024-12-15,-6.18,40.08,YFT,47,144
2024-12-15,-5.3,42.2,YFT,33,127
2024-12-15,-5.2,41.5,YFT,27,122
2024-12-15,-5.15,41.15,YFT,30,126
2024-12-15,-5.05,40.4,YFT,50,145
2024-12-15,-5.3,40.22,YFT,35,132
2024-12-15,-5.58,40.15,YFT,31,126
2024-12-15,-6.18,40.08,YFT,35,133
2024-12-15,-5.3,42.2,YFT,41,139
2024-12-15,-5.2,41.5,YFT,32,128
2024-12-15,-5.15,41.15,YFT,40,136
2024-12-15,-5.05,40.4,YFT,35,131
2024-12-15,-5.3,40.22,YFT,34,131
2024-12-15,-5.58,40.15,YFT,37,133
2024-12-15,-6.18,40.08,YFT,28,126
2024-12-15,-5.3,42.2,YFT,42,137
2024-12-15,-5.2,41.5,YFT,54,150
2024-12-15,-5.15,41.15,YFT,35,132
2024-12-15,-5.05,40.4,YFT,39,135
2024-12-15,-5.3,40.22,YFT,52,148
2024-12-15,-5.58,40.15,YFT,29,125
2024-12-15,-6.18,40.08,YFT,30,127
2024-12-15,-6.35,40.2,YFT,35,132
2024-12-15,-6.56,40.22,YFT,39,135
2024-12-15,-6.43,40.18,YFT,52,148
2024-12-15,-6.55,40.5,YFT,29,125
2024-12-15,-6.3,41.25,YFT,30,127
2024-12-15,-6.15,41.28,YFT,28,123
2024-12-15,-6.15,41.28,BET,45,140
2024-12-15,-6.2,41.28,YFT,35,131
2024-12-15,-6.2,41.28,BET,33,122
2024-12-15,-6.35,40.2,YFT,43,140
2024-12-15,-6.56,40.22,YFT,35,132
2024-12-15,-6.43,40.18,YFT,29,124
2024-12-15,-6.55,40.5,YFT,60,145
2024-12-15,-6.3,41.25,YFT,22,119
2024-12-15,-6.15,41.28,YFT,18,119
2024-12-15,-6.2,41.28,YFT,22,117
2024-12-15,-6.35,40.2,YFT,23,119
2024-12-15,-6.56,40.22,YFT,71,165
2024-12-15,-6.43,40.18,YFT,57,155
2024-12-15,-6.55,40.5,YFT,44,140
2024-12-15,-6.3,41.25,YFT,25,122
2024-12-15,-6.15,41.28,YFT,24,121
2024-12-15,-6.2,41.28,YFT,33,130
2024-12-15,-6.2,41.28,BET,33,128
2024-12-15,-6.35,40.2,YFT,38,136
2024-12-15,-6.35,40.2,BET,40,132
2024-12-15,-6.56,40.22,YFT,45,140
2024-12-15,-6.56,40.22,BET,51,145
2024-12-15,-6.43,40.18,YFT,48,143
2024-12-15,-6.43,40.18,BET,27,123
2024-12-15,-6.55,40.5,YFT,50,146
2024-12-15,-6.55,40.5,BET,27,123
2024-12-15,-6.3,41.25,YFT,45,142
2024-12-15,-6.3,41.25,BET,99,190
2024-12-15,-6.15,41.28,YFT,50,146
2024-12-15,-6.15,41.28,BET,40,135
2024-12-15,-6.2,41.28,YFT,28,125
2024-12-15,-6.2,41.28,BET,53,146
2024-12-15,-6.35,40.2,YFT,34,130
2024-12-15,-6.35,40.2,BET,10,95
2024-12-15,-6.56,40.22,YFT,45,141
2024-12-15,-6.56,40.22,BET,10,94
2024-12-15,-6.43,40.18,YFT,30,127
2024-12-15,-6.43,40.18,BET,87,183
2024-12-15,-6.55,40.5,YFT,53,148
2024-12-15,-6.55,40.5,BET,26,123
2024-12-15,-6.3,41.25,YFT,68,163
2024-12-15,-6.3,41.25,BET,18,115
2024-12-15,-6.15,41.28,YFT,52,147
2024-12-15,-6.2,41.28,YFT,40,135
2024-12-15,-6.25,40.45,YFT,34,129
2024-12-15,-6.25,40.45,BET,27,123
2024-12-15,-7.23,40.31,YFT,28,122
2024-12-15,-9.28,40.1,YFT,48,143
2024-12-15,-9.26,40.1,YFT,38,133
2024-12-15,-9.29,40.11,YFT,51,145
2024-12-15,-9.29,40.11,YFT,46,143
2024-12-15,-9.29,40.11,BET,88,183
2024-12-15,-9.33,40.13,YFT,38,132
2024-12-15,-9.33,40.13,BET,38,133
2024-12-15,-6.25,40.45,YFT,45,142
2024-12-15,-6.25,40.45,BET,36,130
2024-12-15,-7.23,40.31,YFT,60,157
2024-12-15,-7.23,40.31,BET,38,132
2024-12-15,-9.28,40.1,YFT,28,125
2024-12-15,-9.28,40.1,BET,26,122
2024-12-15,-9.26,40.1,YFT,30,126
2024-12-15,-9.26,40.1,BET,41,135
2024-12-15,-9.29,40.11,YFT,32,128
2024-12-15,-9.29,40.11,BET,57,153
2024-12-15,-9.29,40.11,YFT,40,137
2024-12-15,-9.29,40.11,BET,45,140
2024-12-15,-9.33,40.13,YFT,37,132
2024-12-15,-9.33,40.13,BET,20,115
2024-12-15,-6.25,40.45,YFT,76,171
2024-12-15,-6.25,40.45,BET,21,115
2024-12-15,-7.23,40.31,YFT,55,152
2024-12-15,-7.23,40.31,BET,56,150
2024-12-15,-9.28,40.1,YFT,48,144
2024-12-15,-9.28,40.1,BET,43,127
2024-12-15,-9.26,40.1,YFT,32,127
2024-12-15,-9.26,40.1,BET,47,142
2024-12-15,-9.29,40.11,YFT,28,125
2024-12-15,-9.29,40.11,BET,53,148
2024-12-15,-9.29,40.11,YFT,35,131
2024-12-15,-9.29,40.11,BET,28,123
2024-12-15,-9.33,40.13,YFT,48,142
2024-12-15,-9.33,40.13,BET,42,138
2024-12-15,-6.25,40.45,YFT,38,135
2024-12-15,-6.25,40.45,BET,48,145
2024-12-15,-7.23,40.31,YFT,54,150
2024-12-15,-7.23,40.31,BET,88,180
2024-12-15,-9.28,40.1,YFT,33,128
2024-12-15,-9.28,40.1,BET,30,126
2024-12-15,-9.26,40.1,YFT,62,155
2024-12-15,-9.26,40.1,BET,22,118
2024-12-15,-9.29,40.11,YFT,70,162
2024-12-15,-9.29,40.11,BET,52,145
2024-12-15,-9.29,40.11,YFT,30,125
2024-12-15,-9.29,40.11,BET,28,122
2024-12-15,-9.33,40.13,YFT,41,135
2024-12-15,-9.33,40.13,BET,33,130
2024-12-15,-9.26,40.1,YFT,42,136
2024-12-15,-9.26,40.1,BET,36,131
2024-12-15,-9.29,40.11,YFT,33,127
2024-12-15,-9.29,40.11,BET,21,125
2025-01-15,-9.25,40.3,YFT,37,132
2025-01-15,-9.25,40.3,BET,92,180
2025-01-15,-9.22,40.22,YFT,33,132
2025-01-15,-9.22,40.22,BET,41,137
2025-01-15,-9.23,40.15,YFT,42,136
2025-01-15,-9.23,40.15,BET,30,123
2025-01-15,-9.3,40.17,YFT,36,130
2025-01-15,-9.3,40.17,BET,30,126
2025-01-15,-9.18,40.12,YFT,36,131
2025-01-15,-9.18,40.12,BET,17,112
2025-01-15,-9.18,40.15,YFT,31,126
2025-01-15,-9.18,40.15,BET,54,142
2025-01-15,-9.12,40.15,YFT,49,143
2025-01-15,-9.12,40.15,BET,63,155
2025-01-15,-9.25,40.3,YFT,42,137
2025-01-15,-9.25,40.3,BET,60,150
2025-01-15,-9.22,40.22,YFT,67,160
2025-01-15,-9.22,40.22,BET,19,108
2025-01-15,-9.23,40.15,YFT,50,143
2025-01-15,-9.23,40.15,BET,24,115
2025-01-15,-9.3,40.17,YFT,54,150
2025-01-15,-9.3,40.17,BET,30,121
2025-01-15,-9.18,40.12,YFT,34,128
2025-01-15,-9.18,40.12,BET,20,122
2025-01-15,-9.18,40.15,YFT,49,134
2025-01-15,-9.18,40.15,BET,23,121
2025-01-15,-9.12,40.15,YFT,72,165
2025-01-15,-9.12,40.15,BET,10,100
2025-01-15,-9.25,40.3,YFT,30,125
2025-01-15,-9.22,40.22,YFT,45,141
2025-01-15,-9.22,40.22,BET,40,131
2025-01-15,-9.23,40.15,YFT,50,144
2025-01-15,-9.23,40.15,BET,41,132
2025-01-15,-9.3,40.17,YFT,38,132
2025-01-15,-9.3,40.17,BET,33,125
2025-01-15,-9.18,40.12,YFT,65,158
2025-01-15,-9.18,40.12,BET,35,125
2025-01-15,-9.18,40.15,YFT,42,136
2025-01-15,-9.18,40.15,BET,21,112
2025-01-15,-9.12,40.15,YFT,33,128
2025-01-15,-9.12,40.15,BET,45,135
2025-01-15,-9.25,40.3,YFT,56,150
2025-01-15,-9.25,40.3,BET,43,132
2025-01-15,-9.22,40.22,YFT,40,134
2025-01-15,-9.22,40.22,BET,43,133
2025-01-15,-9.23,40.15,YFT,35,128
2025-01-15,-9.23,40.15,BET,21,112
2025-01-15,-9.3,40.17,YFT,50,146
2025-01-15,-9.3,40.17,BET,27,118
2025-01-15,-9.18,40.12,YFT,59,153
2025-01-15,-9.18,40.12,BET,31,122
2025-01-15,-9.18,40.15,YFT,43,140
2025-01-15,-9.18,40.15,BET,32,121
2025-01-15,-9.12,40.15,YFT,65,161
2025-01-15,-9.25,40.3,YFT,40,135
2025-01-15,-9.22,40.22,YFT,41,135
2025-01-15,-9.23,40.15,YFT,45,141
2025-01-15,-9.23,40.15,BET,50,139
2025-01-15,-9.3,40.17,YFT,27,121
2025-01-15,-9.3,40.17,BET,53,141
2025-01-15,-9.18,40.12,YFT,28,122
2025-01-15,-9.18,40.12,BET,30,121
2025-01-15,-9.18,40.15,YFT,30,123
2025-01-15,-9.18,40.15,BET,26,120
2025-01-15,-9.12,40.15,YFT,35,130
2025-01-15,-9.12,40.15,BET,20,111
2025-01-15,-9.16,40.15,YFT,83,173
2025-01-15,-9.16,40.15,BET,26,115
2025-01-15,-9.06,40.25,YFT,35,128
2025-01-15,-9.06,40.25,BET,23,114
2025-01-15,-8.35,40.42,YFT,30,125
2025-01-15,-9.16,40.15,YFT,28,121
2025-01-15,-9.06,40.25,YFT,41,133
2025-01-15,-8.35,40.42,YFT,58,151
2025-01-15,-8.35,40.42,BET,50,138
2025-01-15,-9.16,40.15,YFT,52,146
2025-01-15,-9.16,40.15,BET,30,121
2025-01-15,-9.06,40.25,YFT,32,137
2025-01-15,-9.06,40.25,BET,25,117
2025-01-15,-8.35,40.42,YFT,28,123
2025-01-15,-8.35,40.42,BET,22,112
2025-01-15,-9.16,40.15,YFT,40,134
2025-02-15,-7.2,40.21,YFT,52,143
2025-02-15,-7.2,40.21,BET,42,128
2025-02-15,-7.15,40.25,YFT,77,165
2025-02-15,-7.37,40.26,YFT,38,129
2025-02-15,-7.2,40.3,YFT,40,130
2025-02-15,-7.3,40.22,YFT,28,116
2025-02-15,-7.39,40.23,YFT,48,137
2025-02-15,-7.35,40.23,YFT,42,132
2025-02-15,-7.2,40.21,YFT,55,146
2025-02-15,-7.15,40.25,YFT,68,156
2025-02-15,-7.37,40.26,YFT,60,150
2025-02-15,-7.2,40.3,YFT,48,138
2025-02-15,-7.2,40.3,BET,60,145
2025-02-15,-7.3,40.22,YFT,72,160
2025-02-15,-7.3,40.22,BET,35,121
2025-02-15,-7.39,40.23,YFT,40,131
2025-02-15,-7.35,40.23,YFT,59,150
2025-02-15,-7.2,40.21,YFT,27,115
2025-02-15,-7.15,40.25,YFT,28,118
2025-02-15,-7.37,40.26,YFT,60,149
2025-02-15,-7.2,40.3,YFT,55,146
2025-02-15,-7.3,40.22,YFT,48,140
2025-02-15,-7.39,40.23,YFT,65,154
2025-02-15,-7.35,40.23,YFT,55,144
2025-02-15,-7.35,40.23,BET,41,126
2025-02-15,-7.2,40.21,YFT,28,119
2025-02-15,-7.2,40.21,BET,27,110
2025-02-15,-7.15,40.25,YFT,38,130
2025-02-15,-7.15,40.25,BET,39,123
2025-02-15,-7.37,40.26,YFT,56,148
2025-02-15,-7.37,40.26,BET,24,109
2025-02-15,-7.2,40.3,YFT,70,160
2025-02-15,-7.3,40.22,YFT,50,140
2025-02-15,-7.3,40.22,BET,40,126
2025-02-15,-7.39,40.23,YFT,52,141
2025-02-15,-7.39,40.23,BET,40,125
2025-02-15,-7.35,40.23,YFT,32,120
2025-02-15,-7.35,40.23,BET,41,127
2025-02-15,-7.2,40.21,YFT,47,139
2025-02-15,-7.2,40.21,BET,35,121
2025-02-15,-7.15,40.25,YFT,26,116
2025-02-15,-7.15,40.25,BET,35,120
2025-02-15,-7.37,40.26,YFT,57,166
2025-02-15,-7.37,40.26,BET,38,123
2025-02-15,-7.2,40.3,YFT,28,118
2025-02-15,-7.2,40.3,BET,30,113
2025-02-15,-7.3,40.22,YFT,46,135
2025-02-15,-7.3,40.22,BET,24,110
2025-02-15,-7.39,40.23,YFT,42,133
2025-02-15,-7.39,40.23,BET,20,103
2025-02-15,-7.35,40.23,YFT,50,140
2025-02-15,-7.35,40.23,BET,17,101
2025-02-15,-7.28,40.25,YFT,53,143
2025-02-15,-7.28,40.25,BET,78,151
2025-02-15,-7.2,40.25,YFT,28,117
2025-02-15,-7.15,40.28,YFT,35,126
2025-02-15,-7.2,40.23,YFT,40,128
2025-02-15,-6.43,41.16,YFT,72,160
2025-02-15,-7.28,40.25,YFT,33,122
2025-02-15,-7.2,40.25,YFT,28,119
2025-02-15,-7.15,40.28,YFT,70,156
2025-02-15,-7.2,40.23,YFT,66,154
2025-02-15,-6.43,41.16,YFT,45,135
2025-02-15,-7.28,40.25,YFT,58,146
2025-02-15,-7.28,40.25,BET,49,134
2025-02-15,-7.2,40.25,YFT,35,130
2025-02-15,-7.2,40.25,BET,20,103
2025-02-15,-7.15,40.28,YFT,68,156
2025-02-15,-7.2,40.23,YFT,32,122
2025-02-15,-6.43,41.16,YFT,30,121
2025-02-15,-7.28,40.25,YFT,63,151
2025-02-15,-7.28,40.25,BET,16,101
2025-02-15,-7.2,40.25,YFT,58,148
2025-02-15,-7.2,40.25,BET,18,102
2025-02-15,-7.15,40.28,YFT,45,134
2025-02-15,-7.15,40.28,BET,20,105
2025-02-15,-7.2,40.23,YFT,50,141
2025-02-15,-7.2,40.23,BET,19,107
2025-02-15,-6.43,41.16,YFT,45,135
2025-04-15,-7.3,42.35,YFT,34,130
2025-04-15,-7.3,42.35,BET,42,132
2025-04-15,-7.3,42.35,SKJ,1,1
2025-04-15,-7.5,41.52,YFT,26,120
2025-04-15,-7.5,41.52,BET,41,132
2025-04-15,-7.5,41.52,SKJ,1,1
2025-04-15,-8.2,41.18,YFT,44,139
2025-04-15,-8.2,41.18,BET,57,146
2025-04-15,-8.2,41.18,SKJ,1,1
2025-04-15,-8.41,40.31,YFT,54,148
2025-04-15,-8.41,40.31,SKJ,1,1
2025-04-15,-9.05,40.15,YFT,38,132
2025-04-15,-9.05,40.15,SKJ,1,1
2025-04-15,-9.25,40.2,YFT,44,139
2025-04-15,-7.3,42.35,YFT,36,131
2025-04-15,-7.5,41.52,YFT,38,133
2025-04-15,-8.2,41.18,YFT,42,138
2025-04-15,-8.41,40.31,YFT,35,130
2025-04-15,-9.05,40.15,YFT,53,146
2025-04-15,-9.25,40.2,YFT,57,151
2025-04-15,-7.3,42.35,YFT,48,142
2025-04-15,-7.5,41.52,YFT,40,133
2025-04-15,-8.2,41.18,YFT,47,142
2025-04-15,-8.41,40.31,YFT,53,148
2025-04-15,-8.41,40.31,BET,26,116
2025-04-15,-9.05,40.15,YFT,34,130
2025-04-15,-9.05,40.15,BET,28,118
2025-04-15,-9.25,40.2,YFT,18,113
2025-04-15,-9.25,40.2,BET,32,123
2025-04-15,-7.3,42.35,YFT,19,113
2025-04-15,-7.5,41.52,YFT,21,115
2025-04-15,-8.2,41.18,YFT,42,138
2025-04-15,-8.2,41.18,BET,50,141
2025-04-15,-8.41,40.31,YFT,56,150
2025-04-15,-8.41,40.31,BET,30,125
2025-04-15,-9.05,40.15,YFT,68,162
2025-04-15,-9.25,40.2,YFT,40,135
2025-04-15,-7.3,42.35,YFT,68,161
2025-04-15,-7.5,41.52,YFT,30,124
2025-04-15,-7.5,41.52,BET,27,116
2025-04-15,-8.2,41.18,YFT,31,125
2025-04-15,-8.41,40.31,YFT,72,163
2025-04-15,-9.05,40.15,YFT,20,111
2025-04-15,-9.25,40.2,YFT,45,140
2025-04-15,-9.2,40.25,YFT,38,133
2025-04-15,-9.2,40.25,BET,57,146
2025-04-15,-9.2,40.25,YFT,48,143
2025-04-15,-9.2,40.25,BET,58,141
2025-04-15,-9.2,40.25,YFT,41,138
2025-04-15,-9.2,40.25,YFT,32,127
2025-04-15,-9.2,40.25,YFT,42,135
2024-12-15,-5.55,42.42,BET,45,127
2024-12-15,-7.19,41.51,YFT,45,146
2024-12-15,-7.19,41.51,BET,45,127
2024-12-15,-7.2,41.52,YFT,35,135
2024-12-15,-7.2,41.52,BET,95,175
2024-12-15,-7.4,41.17,YFT,52,152
2024-12-15,-7.4,41.17,BET,105,181
2024-12-15,-7.33,40.45,YFT,26,127
2024-12-15,-7.33,40.45,BET,60,147
2024-12-15,-5.55,42.42,YFT,29,129
2024-12-15,-5.55,42.42,BET,41,125
2024-12-15,-6.42,42.3,YFT,45,146
2024-12-15,-6.42,42.3,BET,45,127
2024-12-15,-7,42.25,YFT,35,135
2024-12-15,-7,42.25,BET,112,185
2024-12-15,-7.19,41.51,YFT,52,152
2024-12-15,-7.19,41.51,BET,50,130
2024-12-15,-7.2,41.52,YFT,26,127
2024-12-15,-7.2,41.52,BET,75,159
2024-12-15,-7.4,41.17,YFT,29,129
2024-12-15,-7.4,41.17,BET,55,138
2024-12-15,-7.33,40.45,YFT,45,146
2024-12-15,-7.33,40.45,BET,52,135
2024-12-15,-5.55,42.42,YFT,35,135
2024-12-15,-5.55,42.42,BET,40,125
2024-12-15,-6.42,42.3,YFT,52,152
2024-12-15,-6.42,42.3,BET,31,102
2024-12-15,-7,42.25,YFT,26,127
2024-12-15,-7,42.25,BET,57,143
2024-12-15,-7.19,41.51,YFT,29,129
2024-12-15,-7.19,41.51,BET,52,135
2024-12-15,-7.2,41.52,YFT,36,137
2024-12-15,-7.2,41.52,BET,88,170
2024-12-15,-7.4,41.17,YFT,64,165
2024-12-15,-7.4,41.17,BET,39,122
2024-12-15,-7.33,40.45,YFT,25,125
2024-12-15,-5.55,42.42,YFT,26,127
2024-12-15,-6.42,42.3,YFT,29,129
2024-12-15,-7,42.25,YFT,50,150
2024-12-15,-7,42.25,BET,44,127
2024-12-15,-7.19,41.51,YFT,64,165
2024-12-15,-7.19,41.51,BET,26,111
2024-12-15,-7.2,41.52,YFT,25,125
2024-12-15,-7.4,41.17,YFT,26,127
2024-12-15,-7.33,40.45,YFT,23,123
2024-12-15,-5.55,42.42,YFT,50,150
2024-12-15,-5.55,42.42,BET,44,127
2024-12-15,-6.42,42.3,YFT,64,165
2024-12-15,-6.42,42.3,BET,26,111
2024-12-15,-7,42.25,YFT,25,125
2024-12-15,-7,42.25,BET,73,157
2024-12-15,-7.19,41.51,YFT,26,127
2024-12-15,-7.19,41.51,BET,67,153
2024-12-15,-7.2,41.52,YFT,23,123
2024-12-15,-7.2,41.52,BET,40,122
2024-12-15,-7.4,41.17,YFT,50,150
2024-12-15,-7.4,41.17,BET,75,159
2024-12-15,-7.33,40.45,YFT,64,165
2024-12-15,-7.33,40.45,BET,26,111
2024-12-15,-7.34,40.19,YFT,25,125
2024-12-15,-7.34,40.19,BET,73,157
2024-12-15,-7.26,40.22,YFT,26,127
2024-12-15,-7.26,40.22,BET,67,153
2024-12-15,-7.36,40.22,YFT,23,123
2024-12-15,-7.36,40.22,BET,40,122
2024-12-15,-7.26,41.03,YFT,50,150
2024-12-15,-7.26,41.03,BET,75,159
2024-12-15,-6.4,41.29,YFT,64,165
2024-12-15,-6.4,41.29,BET,26,111
2024-12-15,-6.05,41.4,YFT,25,125
2024-12-15,-6.05,41.4,BET,73,157
2024-12-15,-6.1,41.2,YFT,26,127
2024-12-15,-6.1,41.2,BET,67,153
2024-12-15,-7.34,40.19,YFT,23,123
2024-12-15,-7.34,40.19,BET,40,122
2024-12-15,-7.26,40.22,YFT,50,150
2024-12-15,-7.26,40.22,BET,75,159
2024-12-15,-7.36,40.22,YFT,64,165
2024-12-15,-7.36,40.22,BET,26,111
2024-12-15,-7.26,41.03,YFT,30,130
2024-12-15,-7.26,41.03,BET,73,157
2024-12-15,-6.4,41.29,YFT,26,127
2024-12-15,-6.4,41.29,BET,67,153
2024-12-15,-6.05,41.4,YFT,28,128
2024-12-15,-6.05,41.4,BET,40,122
2024-12-15,-6.1,41.2,YFT,35,135
2024-12-15,-6.1,41.2,BET,52,135
2024-12-15,-7.34,40.19,YFT,28,128
2024-12-15,-7.34,40.19,BET,40,125
2024-12-15,-7.26,40.22,YFT,26,126
2024-12-15,-7.36,40.22,YFT,20,120
2024-12-15,-7.26,41.03,YFT,16,116
2024-12-15,-6.4,41.29,YFT,35,135
2024-12-15,-6.4,41.29,BET,52,135
2024-12-15,-6.05,41.4,YFT,28,128
2024-12-15,-6.05,41.4,BET,40,125
2024-12-15,-6.1,41.2,YFT,26,126
2024-12-15,-6.1,41.2,BET,95,175
2024-12-15,-7.34,40.19,YFT,20,120
2024-12-15,-7.34,40.19,BET,60,147
2024-12-15,-7.26,40.22,YFT,16,116
2024-12-15,-7.26,40.22,BET,31,102
2024-12-15,-7.36,40.22,YFT,35,135
2024-12-15,-7.36,40.22,BET,52,135
2024-12-15,-7.26,41.03,YFT,28,128
2024-12-15,-7.26,41.03,BET,40,125
2024-12-15,-6.4,41.29,YFT,26,126
2024-12-15,-6.4,41.29,BET,95,175
2024-12-15,-6.05,41.4,YFT,20,120
2024-12-15,-6.05,41.4,BET,60,147
2024-12-15,-6.1,41.2,YFT,16,116
2024-12-15,-6.1,41.2,BET,31,102
2024-12-15,-7.34,40.19,YFT,35,135
2024-12-15,-7.34,40.19,BET,60,147
2024-12-15,-7.26,40.22,YFT,28,128
2024-12-15,-7.26,40.22,BET,41,123
2024-12-15,-7.36,40.22,YFT,26,126
2024-12-15,-7.36,40.22,BET,43,127
2024-12-15,-7.26,41.03,YFT,20,120
2024-12-15,-7.26,41.03,BET,18,62
2024-12-15,-6.4,41.29,YFT,16,116
2024-12-15,-6.05,41.4,YFT,35,135
2024-12-15,-6.05,41.4,BET,35,105
2024-12-15,-6.1,41.2,YFT,28,128
2024-12-15,-6.1,41.2,BET,35,105
2024-12-15,-5.57,41.12,YFT,26,126
