date,lat,lon,english_name,fl,wt
2024-12-15,-5.57,41.12,BET,41,125
2024-12-15,-5.42,41.2,YFT,20,120
2024-12-15,-5.42,41.2,BET,43,126
2024-12-15,-5.44,41.22,YFT,16,116
2024-12-15,-5.44,41.22,BET,30,98
2024-12-15,-5.4,41.2,YFT,35,135
2024-12-15,-5.4,41.2,BET,26,102
2024-12-15,-6.12,41.4,YFT,28,128
2024-12-15,-7.05,41.47,YFT,26,126
2024-12-15,-7.53,41.43,YFT,20,120
2024-12-15,-5.57,41.12,YFT,16,116
2024-12-15,-5.42,41.2,YFT,35,135
2024-12-15,-5.42,41.2,BET,27,103
2024-12-15,-5.44,41.22,YFT,28,128
2024-12-15,-5.44,41.22,BET,47,137
2024-12-15,-5.4,41.2,YFT,26,126
2024-12-15,-5.4,41.2,BET,74,167
2024-12-15,-6.12,41.4,YFT,20,120
2024-12-15,-6.12,41.4,BET,38,127
2024-12-15,-7.05,41.47,YFT,16,116
2024-12-15,-7.05,41.47,BET,21,109
2024-12-15,-7.53,41.43,YFT,35,135
2024-12-15,-7.53,41.43,BET,70,163
2024-12-15,-5.57,41.12,YFT,28,128
2024-12-15,-5.57,41.12,BET,29,105
2024-12-15,-5.42,41.2,YFT,26,126
2024-12-15,-5.42,41.2,BET,23,112
2024-12-15,-5.44,41.22,YFT,20,120
2024-12-15,-5.4,41.2,YFT,16,116
2024-12-15,-6.12,41.4,YFT,36,135
2024-12-15,-6.12,41.4,BET,37,125
2024-12-15,-7.05,41.47,YFT,22,122
2024-12-15,-7.53,41.43,YFT,21,121
2024-12-15,-5.57,41.12,YFT,13,113
2024-12-15,-5.42,41.2,YFT,13,113
2024-12-15,-5.44,41.22,BET,55,149
2024-12-15,-5.4,41.2,YFT,35,135
2024-12-15,-5.4,41.2,BET,46,135
2024-12-15,-6.12,41.4,YFT,45,145
2024-12-15,-6.12,41.4,BET,27,102
2024-12-15,-7.05,41.47,YFT,39,139
2024-12-15,-7.05,41.47,BET,27,102
2024-12-15,-7.53,41.43,YFT,28,128
2024-12-15,-7.53,41.43,BET,24,110
2024-12-15,-5.44,41.22,YFT,21,121
2024-12-15,-5.44,41.22,BET,24,110
2025-01-15,-8.21,41.48,YFT,35,135
2025-01-15,-8.21,41.48,BET,45,135
2025-01-15,-8.49,41.54,YFT,45,145
2025-01-15,-8.31,41.56,YFT,39,139
2025-01-15,-8.15,41.35,YFT,28,128
2025-01-15,-8.27,41.33,YFT,21,121
2025-01-15,-7.44,41.17,YFT,35,135
2025-01-15,-7.44,41.17,BET,52,146
2025-01-15,-6.55,40.52,YFT,45,145
2025-01-15,-6.55,40.52,BET,38,126
2025-01-15,-8.21,41.48,YFT,39,139
2025-01-15,-8.21,41.48,BET,32,123
2025-01-15,-8.49,41.54,YFT,28,128
2025-01-15,-8.49,41.54,BET,22,110
2025-01-15,-8.31,41.56,YFT,21,121
2025-01-15,-8.15,41.35,YFT,35,135
2025-01-15,-8.15,41.35,BET,56,150
2025-01-15,-8.27,41.33,YFT,45,145
2025-01-15,-8.27,41.33,BET,59,155
2025-01-15,-7.44,41.17,YFT,39,139
2025-01-15,-7.44,41.17,BET,32,123
2025-01-15,-6.55,40.52,YFT,28,128
2025-01-15,-6.55,40.52,BET,22,110
2025-01-15,-8.21,41.48,YFT,21,121
2025-01-15,-8.21,41.48,BET,78,180
2025-01-15,-8.49,41.54,YFT,35,135
2025-01-15,-8.49,41.54,BET,68,162
2025-01-15,-8.31,41.56,YFT,45,145
2025-01-15,-8.31,41.56,BET,59,155
2025-01-15,-8.15,41.35,YFT,39,139
2025-01-15,-8.15,41.35,BET,35,123
2025-01-15,-8.27,41.33,YFT,28,128
2025-01-15,-8.27,41.33,BET,22,110
2025-01-15,-7.44,41.17,YFT,21,121
2025-01-15,-7.44,41.17,BET,78,180
2025-01-15,-6.55,40.52,YFT,35,135
2025-01-15,-6.55,40.52,BET,56,150
2025-01-15,-8.21,41.48,YFT,45,145
2025-01-15,-8.21,41.48,BET,37,125
2025-01-15,-8.49,41.54,YFT,39,139
2025-01-15,-8.49,41.54,BET,26,102
2025-01-15,-8.31,41.56,YFT,28,128
2025-01-15,-8.31,41.56,BET,23,110
2025-01-15,-8.15,41.35,YFT,21,121
2025-01-15,-8.27,41.33,YFT,35,135
2025-01-15,-8.27,41.33,BET,52,146
2025-01-15,-7.44,41.17,YFT,45,145
2025-01-15,-7.44,41.17,BET,20,107
2025-01-15,-6.55,40.52,YFT,39,139
2025-01-15,-6.55,40.52,BET,21,109
2025-01-15,-8.21,41.48,YFT,28,128
2025-01-15,-8.21,41.48,BET,22,110
2025-01-15,-8.49,41.54,YFT,21,121
2025-01-15,-8.49,41.54,BET,17,68
2025-01-15,-8.31,41.56,YFT,35,137
2025-01-15,-8.31,41.56,BET,50,148
2025-01-15,-8.15,41.35,YFT,45,145
2025-01-15,-8.15,41.35,BET,20,105
2025-01-15,-8.27,41.33,YFT,40,141
2025-01-15,-8.27,41.33,BET,20,106
2025-01-15,-7.44,41.17,YFT,25,126
2025-01-15,-7.44,41.17,BET,21,110
2025-01-15,-6.55,40.52,YFT,21,121
2025-01-15,-6.55,40.52,BET,17,71
2025-01-15,-6.3,40.58,YFT,25,126
2025-01-15,-6.3,40.58,BET,93,181
2025-01-15,-6.3,40.58,SKJ,1,1
2025-01-15,-5.56,41.11,YFT,42,142
2025-01-15,-5.56,41.11,BET,24,100
2025-01-15,-5.28,42.17,YFT,51,151
2025-01-15,-5.28,42.17,BET,10,59
2025-01-15,-6.3,40.58,YFT,46,146
2025-01-15,-6.3,40.58,BET,22,110
2025-01-15,-5.56,41.11,YFT,23,123
2025-01-15,-5.28,42.17,YFT,20,120
2025-01-15,-5.28,42.17,BET,36,125
2025-01-15,-6.3,40.58,YFT,33,133
2025-01-15,-6.3,40.58,BET,22,111
2025-01-15,-5.56,41.11,YFT,60,160
2025-01-15,-5.28,42.17,YFT,46,146
2025-01-15,-6.3,40.58,YFT,23,123
2025-04-15,-5.32,45.13,YFT,44,145
2025-04-15,-5.32,45.13,BET,57,152
2025-04-15,-6.11,41.5,YFT,31,132
2025-04-15,-6.11,41.5,BET,28,105
2025-04-15,-6.11,41.5,SKJ,1,1
2025-04-15,-6.01,41.37,YFT,68,168
2025-04-15,-5.28,41.28,YFT,52,152
2025-04-15,-5.29,41.44,YFT,32,132
2025-04-15,-5.32,45.13,YFT,44,145
2025-04-15,-5.32,45.13,BET,58,155
2025-04-15,-6.11,41.5,YFT,31,132
2025-04-15,-6.11,41.5,BET,22,110
2025-04-15,-6.01,41.37,YFT,68,168
2025-04-15,-5.28,41.28,YFT,52,152
2025-04-15,-5.29,41.44,YFT,32,132
2025-04-15,-5.32,45.13,YFT,34,135
2025-04-15,-6.11,41.5,YFT,25,125
2025-04-15,-6.01,41.37,YFT,46,146
2025-04-15,-5.28,41.28,YFT,34,135
2025-04-15,-5.29,41.44,YFT,16,116
2025-04-15,-5.32,45.13,YFT,34,135
2025-04-15,-5.32,45.13,BET,42,132
2025-04-15,-6.11,41.5,YFT,25,125
2025-04-15,-6.01,41.37,YFT,46,146
2025-04-15,-5.28,41.28,YFT,34,135
2025-04-15,-5.29,41.44,YFT,16,116
2025-04-15,-5.33,41.53,YFT,34,135
2025-04-15,-5.33,41.53,BET,45,135
2025-04-15,-5.33,41.53,YFT,25,125
2025-04-15,-5.33,41.53,YFT,46,146
2025-04-15,-5.33,41.53,YFT,34,135
2025-04-15,-5.33,41.53,YFT,16,116
2024-11-15,-8,41,YFT,30,126
2024-11-15,-8,41,YFT,19,103
2024-11-15,-8,41,YFT,21,104
2024-11-15,-8.53,41.18,YFT,20,103
2024-11-15,-8.55,41.18,YFT,41,141
2024-11-15,-9.25,41.06,YFT,40,141
2024-11-15,-9.25,41.06,BET,41,130
2024-11-15,-9.3,40.54,YFT,51,148
2024-11-15,-9.3,40.54,BET,50,140
2024-11-15,-9.44,40.38,YFT,29,126
2024-11-15,-9.26,40.29,YFT,47,141
2024-11-15,-9.11,40.42,YFT,18,98
2024-11-15,-8.26,41.08,YFT,30,126
2024-11-15,-8.26,41.08,BET,52,145
2024-11-15,-8.26,41.08,YFT,47,141
2024-11-15,-8.26,41.08,BET,15,120
2024-11-15,-8.26,41.2,YFT,40,143
2024-11-15,-8.26,41.2,BET,37,130
2024-11-15,-8.27,41.24,YFT,45,140
2024-11-15,-8.27,41.24,BET,35,128
2024-11-15,-8.3,41.15,YFT,55,153
2024-11-15,-8.3,41.15,BET,34,126
2024-11-15,-8.29,40.56,YFT,30,127
2024-11-15,-8.29,40.56,BET,35,126
2024-11-15,-9.05,41.4,YFT,61,161
2024-11-15,-9.05,41.4,BET,39,138
2024-11-15,-9.36,41.45,YFT,84,172
2024-11-15,-9.36,41.45,BET,37,138
2024-11-15,-9.38,41.45,YFT,21,116
2024-11-15,-8.3,41.37,YFT,17,95
2024-11-15,-7.48,42.09,YFT,22,115
2024-11-15,-7.48,42.09,BET,30,120
2024-11-15,-8.02,42.13,YFT,25,120
2024-11-15,-8.02,42.13,BET,33,121
2024-11-15,-8.12,42.2,YFT,29,124
2024-11-15,-8.15,41.56,YFT,31,127
2024-11-15,-7.46,42.04,YFT,38,133
2024-12-15,-7.11,42.29,YFT,46,143
2024-12-15,-7.11,42.29,BET,81,165
2024-12-15,-7.12,42.15,YFT,29,126
2024-12-15,-7.12,42.15,BET,21,127
2024-12-15,-7.22,42.09,YFT,18,97
2024-12-15,-7.22,42.09,BET,23,130
2024-12-15,-7.27,41.57,YFT,35,138
2024-12-15,-7.27,41.57,BET,10,82
2024-12-15,-7.17,42.08,YFT,33,138
2024-12-15,-6.37,41.54,YFT,26,127
2024-12-15,-6.37,41.54,BET,61,146
2024-12-15,-6.3,41.47,YFT,21,118
2024-12-15,-6.3,41.47,BET,34,126
2024-12-15,-7.14,42.18,YFT,21,119
2024-12-15,-7.22,42.28,YFT,11,93
2024-12-15,-6.22,41.57,YFT,61,148
2024-12-15,-6.29,41.49,YFT,44,142
2025-01-15,-6.37,42.27,YFT,80,170
2025-01-15,-6.37,42.27,BET,60,146
2025-01-15,-6.48,42.25,YFT,60,161
2025-01-15,-6.48,42.25,BET,56,145
2025-01-15,-6.52,42.27,YFT,30,133
2025-01-15,-6.52,42.27,BET,20,103
2025-01-15,-6.42,42.26,YFT,17,95
2025-01-15,-6.42,42.26,BET,21,103
2025-01-15,-6.54,42.05,YFT,23,108
2025-01-15,-6.54,42.05,BET,23,105
2025-01-15,-7.55,41.23,YFT,20,101
2025-01-15,-7.55,41.23,BET,12,82
2025-01-15,-7.59,41.2,YFT,12,90
2025-01-15,-7.58,41.21,YFT,11,85
2025-01-15,-6.42,40.47,YFT,31,125
2025-01-15,-6.42,40.47,BET,20,102
2025-01-15,-6.37,40.36,YFT,41,138
2025-01-15,-6.37,40.36,BET,11,72
2025-01-15,-6.33,40.38,YFT,53,147
2025-01-15,-6.29,40.23,YFT,22,105
2025-01-15,-6.02,40.26,YFT,21,102
2025-01-15,-6.03,40.16,YFT,29,132
2025-01-15,-6.03,40.16,BET,63,165
2025-01-15,-5.55,40.24,YFT,28,130
2025-01-15,-5.55,40.24,BET,34,126
2025-01-15,-6.18,42.11,YFT,61,160
2025-01-15,-6.18,42.11,BET,25,106
2025-01-15,-6.17,42.24,YFT,57,155
2025-01-15,-6.17,42.24,BET,31,125
2025-01-15,-6.16,42.21,YFT,41,143
2024-11-15,-8.21,41.21,YFT,58,158
2024-11-15,-8.21,41.21,BET,22,108
2024-11-15,-8.45,41.42,YFT,45,138
2024-11-15,-8.45,41.42,BET,20,103
2024-11-15,-8.48,41.43,YFT,32,129
2024-11-15,-8.48,41.43,BET,20,108
2024-11-15,-8.37,42.01,YFT,37,140
2024-11-15,-7.48,42.09,YFT,30,127
2024-11-15,-8.23,41,YFT,38,130
2024-11-15,-8.23,41,BET,21,128
2024-11-15,-8.4,41,YFT,50,155
2024-11-15,-8.4,41,BET,20,127
2024-11-15,-9.1,41.31,YFT,50,150
2024-11-15,-9.1,41.31,BET,21,128
2024-11-15,-9.16,41.04,YFT,40,143
2024-11-15,-9.16,41.04,BET,23,103
2024-11-15,-9.21,40.3,YFT,27,125
2024-11-15,-9.21,40.3,BET,23,103
2024-12-15,-6.28,42.57,YFT,27,125
2024-12-15,-6.28,42.57,BET,45,140
2024-12-15,-6.26,43,YFT,35,138
2024-12-15,-6.26,43,BET,52,143
2024-12-15,-6.48,42.5,YFT,32,132
2024-12-15,-6.48,42.5,BET,32,123
2024-12-15,-9.09,42.03,YFT,37,138
2024-12-15,-9.13,41.56,YFT,32,132
2024-12-15,-6.46,43.12,BET,0,0
2024-12-15,-6.48,42.22,YFT,31,125
2024-12-15,-6.48,42.22,BET,42,137
2024-12-15,-6.4,41.5,YFT,41,140
2024-12-15,-6.4,41.5,BET,85,163
2024-12-15,-6.18,41.16,YFT,37,137
2024-12-15,-6.18,41.16,BET,27,119
2024-12-15,-6.12,41.02,YFT,29,121
2024-12-15,-6.12,41.02,BET,31,123
2024-12-15,-5.48,41.3,YFT,44,140
2024-12-15,-5.48,41.3,BET,22,105
2025-01-15,-6.28,43.31,YFT,31,125
2025-01-15,-6.28,43.31,BET,35,129
2025-01-15,-6.29,42.59,YFT,33,128
2025-01-15,-6.29,42.59,BET,28,123
2025-01-15,-6.48,42.52,YFT,27,121
2025-01-15,-6.48,42.52,BET,21,105
2025-01-15,-6.31,42.59,YFT,23,106
2025-01-15,-6.31,42.59,BET,24,108
2025-01-15,-5.37,43.06,YFT,17,95
2025-01-15,-5.37,43.06,BET,38,138
2025-01-15,-5.38,43.01,YFT,17,92
2025-01-15,-5.38,43.01,BET,45,140
2025-01-15,-5.37,43.06,YFT,31,125
2025-01-15,-5.37,43.06,BET,95,177
2025-01-15,-5.38,43.01,YFT,30,124
2025-01-15,-5.38,43.01,BET,96,177
2025-01-15,-5.37,43.06,YFT,32,128
2025-01-15,-5.37,43.06,BET,48,143
2025-01-15,-5.38,43.01,YFT,37,142
2025-01-15,-5.38,43.01,BET,37,129
2025-01-15,-6.4,43.01,YFT,40,135
2025-01-15,-6.4,43.01,BET,43,137
2025-01-15,-7.31,42.45,YFT,36,131
2025-01-15,-7.31,42.45,BET,29,121
2025-01-15,-7.29,42.53,YFT,32,127
2025-01-15,-7.29,42.53,BET,27,112
2025-01-15,-7,43.05,YFT,23,107
2025-01-15,-7,43.05,BET,20,100
2025-01-15,-6.38,43.05,YFT,20,104
2025-01-15,-6.38,43.05,BET,17,95
2025-01-15,-9.21,40.26,YFT,26,123
2025-01-15,-9.21,40.26,BET,37,132
2025-01-15,-9.31,40.37,YFT,38,140
2025-01-15,-9.31,40.37,BET,27,124
2025-01-15,-9.2,40.43,YFT,40,143
2025-01-15,-9.2,40.43,BET,32,123
2025-01-15,-7.05,41.58,YFT,52,147
2025-01-15,-7.05,41.58,BET,32,125
2025-01-15,-6.49,42.08,YFT,32,130
2025-02-15,-6.15,43.07,BET,65,163
2024-11-15,-7,41,YFT,30,127
2024-11-15,-7,41,BET,27,124
2024-11-15,-7,40,YFT,33,130
2024-11-15,-7,40,BET,31,120
2024-11-15,-7,40,BET,33,121
2024-11-15,-7,40,BET,42,130
2024-11-15,-7,40,BET,41,130
2024-11-15,-7,41,YFT,26,122
2024-11-15,-7,41,BET,28,115
2024-11-15,-7,41,YFT,29,125
2024-11-15,-7,41,BET,33,121
2024-11-15,-7,41,YFT,30,126
2024-11-15,-7,41,BET,30,120
2024-11-15,-7,41,YFT,34,130
2024-11-15,-7,41,BET,35,124
2024-11-15,-7,40,YFT,37,133
2024-11-15,-7,40,BET,37,126
2024-11-15,-9,40,YFT,26,121
2024-11-15,-9,40,BET,16,85
2024-11-15,-9,40,YFT,29,125
2024-11-15,-9,40,BET,20,100
2024-11-15,-8,40,YFT,33,130
2024-11-15,-8,40,BET,20,100
2024-11-15,-8,40,YFT,35,131
2024-11-15,-8,40,BET,21,101
2024-11-15,-8,40,YFT,43,140
2024-11-15,-8,40,BET,26,110
2024-12-15,-6,40,YFT,26,110
2024-12-15,-6,40,BET,41,134
2024-12-15,-6,42,YFT,29,121
2024-12-15,-6,42,BET,45,137
2024-12-15,-6,41,YFT,33,128
2024-12-15,-6,41,BET,45,138
2024-12-15,-6,41,YFT,34,129
2024-12-15,-6,41,BET,49,142
2024-12-15,-7,41,YFT,41,135
2024-12-15,-7,42,YFT,26,120
2024-12-15,-7,42,YFT,30,124
2024-12-15,-7,42,YFT,33,127
2024-12-15,-7,42,YFT,41,136
2024-12-15,-7,42,YFT,49,142
2024-12-15,-7,42,YFT,23,109
2024-12-15,-7,42,YFT,26,119
2024-12-15,-7,42,YFT,30,124
2024-12-15,-7,42,YFT,35,130
2024-12-15,-8,42,YFT,39,133
2025-01-15,-6,43,YFT,23,108
2025-01-15,-6,42,YFT,28,121
2025-01-15,-6,43,YFT,34,128
2025-01-15,-6,42,YFT,36,130
2025-01-15,-6,42,YFT,42,136
2024-11-15,-9.19,41.02,YFT,56,154
2024-11-15,-9.32,41,YFT,72,170
2024-11-15,-9.36,41.51,YFT,29,126
2024-11-15,-9.21,41.55,YFT,67,164
2024-11-15,-8.15,42,YFT,40,137
2024-11-15,-7.41,41.58,YFT,72,171
2024-11-15,-7.3,42.14,YFT,18,95
2024-11-15,-7.21,42.16,YFT,58,155
2024-11-15,-7.35,42.16,YFT,29,127
2024-11-15,-7.46,41.57,YFT,46,140
2024-11-15,-8.3,41.06,YFT,25,126
2024-11-15,-8.3,41.06,BET,65,163
2024-11-15,-8.32,41.02,YFT,30,127
2024-11-15,-8.32,41.02,BET,23,130
2024-11-15,-8.31,40.48,YFT,41,142
2024-11-15,-8.31,40.48,BET,55,145
2024-11-15,-8.3,40.54,YFT,10,72
2024-11-15,-8.3,40.54,BET,43,142
2024-11-15,-9.02,41.2,YFT,46,140
2024-11-15,-9.02,41.2,BET,15,88
2024-11-15,-9.41,41.02,YFT,61,163
2024-11-15,-9.41,41.02,BET,36,130
2024-11-15,-8.5,41.02,YFT,47,141
2024-11-15,-8.5,41.02,BET,37,130
2024-11-15,-8.18,42.02,YFT,11,92
2024-11-15,-8.18,42.02,BET,21,104
2024-11-15,-8.09,42.15,YFT,27,127
2024-11-15,-8.18,42.09,YFT,52,156
2024-12-15,-7.14,43.06,YFT,64,170
2024-12-15,-7.14,43.06,BET,50,144
2024-12-15,-7.12,42.36,YFT,46,140
2024-12-15,-7.12,42.36,BET,57,148
2024-12-15,-7.19,42.42,YFT,29,125
2024-12-15,-7.32,42.12,YFT,18,96
2024-12-15,-7.3,42.1,YFT,27,125
2024-12-15,-7.3,42.11,YFT,58,155
2024-12-15,-7.3,42.11,BET,66,165
2024-12-15,-7.07,42.17,YFT,29,126
2024-12-15,-7.07,42.17,BET,54,145
2024-12-15,-6.41,42.06,YFT,40,143
2024-12-15,-6.41,42.06,BET,35,131
2024-12-15,-6.26,42.05,YFT,18,96
2024-12-15,-6.26,42.05,BET,23,130
2024-12-15,-6.25,41.57,YFT,10,86
2024-12-15,-8.07,42.16,YFT,22,100
2024-12-15,-8.07,42.16,BET,41,130
2024-12-15,-8.12,42.11,YFT,45,140
2024-12-15,-8.12,42.11,BET,23,110
2024-12-15,-8.36,42.01,YFT,26,125
2024-12-15,-8.43,41.44,YFT,40,143
2024-12-15,-8.5,41.3,YFT,14,103
2024-12-15,-5.37,42.04,YFT,59,155
2024-12-15,-5.37,42.04,BET,17,100
2024-12-15,-5.51,41.51,YFT,63,168
2024-12-15,-5.51,41.51,BET,24,107
2024-12-15,-5.58,41.36,YFT,30,127
2024-12-15,-5.58,41.36,BET,27,120
2024-12-15,-6.01,41.1,YFT,23,107
2024-12-15,-5.47,41.03,YFT,46,140
2025-01-15,-6.39,43.13,YFT,34,128
2025-01-15,-6.39,43.13,BET,50,141
2025-01-15,-6.18,43.12,YFT,45,139
2025-01-15,-6.18,43.12,BET,22,101
2025-01-15,-6.16,42.51,YFT,20,101
2025-01-15,-6.16,42.51,BET,20,100
2025-01-15,-7.5,42.45,YFT,22,105
2025-01-15,-8.3,42.39,YFT,31,126
2025-01-15,-8.19,40.51,YFT,45,140
2025-01-15,-8.19,40.51,BET,25,115
2025-01-15,-7.21,40.49,YFT,45,139
2025-01-15,-7.21,40.49,BET,27,115
2025-01-15,-6.31,40.54,YFT,12,85
2025-01-15,-6.14,40.3,YFT,12,83
2025-01-15,-6.01,40.24,YFT,31,125
2025-01-15,-5.35,40.29,YFT,34,140
2025-01-15,-5.35,40.29,BET,47,140
2025-01-15,-5.25,40.28,YFT,45,148
2025-01-15,-5.25,40.28,BET,25,115
2025-01-15,-5.37,40.34,YFT,12,81
2025-01-15,-5.37,40.34,BET,20,105
2025-01-15,-5.15,40.52,YFT,12,83
2025-01-15,-5.15,40.52,YFT,31,135
2025-02-15,-5.15,41.21,YFT,35,140
2025-02-15,-5.15,41.21,BET,82,171
2025-02-15,-5.25,41.59,YFT,33,135
2025-02-15,-5.25,41.59,BET,43,142
2025-02-15,-5.24,42.04,YFT,40,142
2025-02-15,-5.13,42.37,YFT,30,130
2025-02-15,-5.25,41.59,YFT,50,145
2024-11-15,-6.49,41.15,YFT,29,126
2024-11-15,-8.13,41.26,YFT,34,130
2024-11-15,-8.12,41.39,YFT,38,134
2024-11-15,-8.1,40.49,YFT,40,136
2024-11-15,-8.04,40.44,YFT,46,142
2024-11-15,-6.49,41.15,YFT,28,124
2024-11-15,-8.13,41.26,YFT,30,127
2024-11-15,-8.12,41.39,YFT,35,130
2024-11-15,-8.1,40.49,YFT,42,138
2024-11-15,-8.04,40.44,YFT,53,149
2024-11-15,-9.19,40.2,YFT,26,120
2024-11-15,-8.52,40.21,YFT,31,127
2024-11-15,-7.51,40.19,YFT,37,133
2024-11-15,-7.5,40.58,YFT,42,138
2024-11-15,-7.57,40.56,YFT,57,153
2024-11-15,-7.44,40.54,YFT,26,121
2024-11-15,-7.53,40.53,YFT,29,123
2024-11-15,-7.39,40.5,YFT,31,127
2024-11-15,-7.43,40.48,YFT,36,131
2024-11-15,-7.39,41,YFT,42,137
2024-12-15,-6.43,43.33,YFT,21,103
2024-12-15,-8.16,41.21,YFT,25,119
2024-12-15,-8.11,41.22,YFT,27,122
2024-12-15,-7.03,41.46,YFT,30,125
2024-12-15,-7.12,42.27,YFT,34,129
2024-12-15,-8.01,42.39,YFT,22,106
2024-12-15,-8.01,42.39,BET,23,102
2024-12-15,-8,42.27,YFT,29,122
2024-12-15,-8,42.27,BET,29,110
2024-12-15,-8.08,42.14,YFT,36,130
2024-12-15,-8.08,42.14,BET,30,120
2024-12-15,-9.35,41.51,YFT,38,132
2024-12-15,-9.35,41.51,BET,33,121
2024-12-15,-7.43,41.46,YFT,44,138
2024-12-15,-7.43,41.46,BET,42,131
2024-12-15,-6.29,41.01,YFT,22,105
2024-12-15,-7.14,41.33,YFT,26,112
2024-12-15,-7.57,41.56,YFT,28,120
2024-12-15,-8.03,41.48,YFT,34,127
2024-12-15,-7.57,41.56,YFT,41,135
2024-11-15,-8,41,YFT,39,135
2024-11-15,-8,41,BET,36,123
2024-11-15,-8,41,YFT,40,139
2024-11-15,-8,41,BET,30,118
2024-11-15,-8,41,YFT,26,117
2024-11-15,-8,41,BET,20,100
2024-11-15,-7,41,YFT,22,106
2024-11-15,-7,41,YFT,30,126
2024-11-15,-7,41,YFT,28,124
2024-11-15,-7,41,YFT,33,130
2024-11-15,-7,41,YFT,30,126
2024-11-15,-7,41,YFT,25,121
2024-11-15,-7,41,YFT,41,137
2024-11-15,-7,40,YFT,22,123
2024-11-15,-7,40,BET,26,105
2024-11-15,-7,40,YFT,10,92
2024-11-15,-7,40,BET,41,135
2024-11-15,-7,40,YFT,51,155
2024-11-15,-7,40,BET,30,126
2024-11-15,-7,40,YFT,30,128
2024-11-15,-7,40,BET,22,100
2024-11-15,-7,40,YFT,41,141
2024-11-15,-7,40,BET,17,94
2024-11-15,-7,41,YFT,30,128
2024-11-15,-7,41,BET,21,107
2024-11-15,-7,41,YFT,60,160
2024-11-15,-7,41,BET,80,172
2024-11-15,-7,41,YFT,22,127
2024-11-15,-7,41,BET,17,106
2024-11-15,-7,41,YFT,40,139
2024-11-15,-7,41,BET,71,162
2024-11-15,-7,41,YFT,52,156
2024-11-15,-7,41,BET,37,136
2024-12-15,-7,42,YFT,20,102
2024-12-15,-7,42,BET,30,120
2024-12-15,-7,41,YFT,22,105
2024-12-15,-7,41,BET,47,138
2024-12-15,-7,41,YFT,26,117
2024-12-15,-7,41,YFT,29,121
2024-12-15,-7,41,YFT,35,130
2024-12-15,-6,42,YFT,29,123
2024-12-15,-6,42,BET,76,165
2024-12-15,-6,42,YFT,25,118
2024-12-15,-6,42,YFT,22,105
2024-12-15,-6,41,YFT,23,108
2024-12-15,-6,41,BET,23,109
2024-12-15,-6,41,YFT,25,112
2024-12-15,-6,41,YFT,27,120
2024-12-15,-6,41,YFT,34,128
2024-12-15,-6,41,YFT,42,136
